epoch,train_time,mean_loss,mean_rmse,val_time,val_num_tuples,val_loss,val_std,val_mse,val_mape,val_median_q_error_50,val_median_q_error_95,val_median_q_error_99,epoch_time,stop_early
75,171.66788569399796,1.818878,4358.818724869371,21.166163347999827,1824,1.7177815437316895,7038.58,4057.087,0.48851258,1.3661478757858276,3.345547437667844,6.352479324340819,192.83804153899837,False
76,184.14401398399787,1.8004473,4396.6967370267,21.778698004000034,1824,1.7332676649093628,7038.5796,3835.5645,0.4892506,1.3871994018554688,3.411054015159603,6.183310575485224,205.93011923299855,False
77,180.8772855740026,1.8062184,4381.101485413738,21.157875548000447,1824,1.734255313873291,7038.58,3973.9924,0.47342303,1.4086506366729736,3.5126791477203367,5.994081087112426,202.03814736399727,False
78,176.89082230799977,1.7969971,4285.526078114739,20.35339795699838,1824,1.7012569904327393,7038.5796,3798.3413,0.4558818,1.3628102540969849,3.434702348709106,5.714131326675414,197.25045818500075,False
79,176.95525989400267,1.7911692,4306.199441744728,18.772187022001162,1824,1.7010221481323242,7038.58,3944.2732,0.4455603,1.3918575048446655,3.4207193136215195,5.393841695785522,195.734727037001,False
80,178.29613111900107,1.7888775,4303.878444621206,19.524003768998227,1824,1.7315539121627808,7038.5796,3778.1882,0.5486238,1.397067904472351,3.5166915178298925,5.994182682037347,197.82648430299741,False
81,180.99263724400225,1.7770152,4275.964037600877,21.205684647000453,1824,1.687099814414978,7038.5796,3827.5564,0.44134712,1.3548808097839355,3.4373338460922223,5.8909381961822405,202.2050094160004,False
82,185.72347824499957,1.7827122,4298.103984686365,18.844450062999385,1824,1.7111976146697998,7038.58,3941.305,0.4335494,1.35880708694458,3.5193263292312618,6.223169116973874,204.57420005699896,False
83,186.5090366689983,1.762104,4256.688036757942,19.67593372400006,1824,1.7118018865585327,7038.5796,3683.2375,0.5720931,1.402456521987915,3.4369969606399535,5.457540798187255,206.19201157000134,False
84,184.47381615199993,1.7693362,4187.20445311854,19.93633331899764,1824,1.7876641750335693,7038.58,4275.187,0.4179114,1.4350517988204956,3.6924990177154533,6.249447498321527,204.41667885999777,False
85,166.4270146730014,1.7663771,4246.835214078443,19.333682020998822,1824,1.6804088354110718,7038.58,3732.946,0.523674,1.3830548524856567,3.302297091484068,5.996716718673706,185.76678244399955,False
86,181.17197648099682,1.7553403,4265.10112467547,19.624898940001003,1824,1.7183146476745605,7038.5796,3892.2805,0.5607501,1.4051740169525146,3.3951511621475214,5.472037630081176,200.80047479399946,False
87,169.32270827699904,1.7453486,4172.263625851251,18.75706926299972,1824,1.6974738836288452,7038.58,3918.0771,0.41788203,1.3674054145812988,3.3512983798980693,6.005614871978758,188.08611780099818,False
88,173.5546756440017,1.7465507,4180.402893911418,18.907262863998767,1824,1.673734426498413,7038.58,3813.812,0.45815045,1.3636306524276733,3.308523583412167,5.688750505447388,192.465362793002,False
89,173.03095365199988,1.7454016,4172.663358253995,19.17140713799745,1824,1.6907627582550049,7038.58,3850.1782,0.49236947,1.3745055198669434,3.2261277437210074,4.957059507369993,192.21937568800058,False
90,182.2432313979989,1.7452586,4195.974144975642,19.594686866999837,1824,1.65249502658844,7038.5796,3671.128,0.46063018,1.3333735466003418,3.1738297700881937,5.105201616287231,201.8500455559988,False
91,166.02858903599918,1.7305512,4161.8969915068665,19.970466168000712,1824,1.735594391822815,7038.58,4208.211,0.40646425,1.415446162223816,3.4717289924621575,6.14386068344116,186.00514591899992,False
92,181.1851891289989,1.7440464,4179.169773694221,18.74495980899883,1824,1.707304835319519,7038.58,4117.074,0.4095517,1.3572379350662231,3.483991479873654,5.7359878540039055,199.93337815700215,False
93,169.93561119199876,1.731263,4100.770830508834,19.459769419998338,1824,1.8287497758865356,7038.58,4424.8154,0.42077217,1.4960780143737793,3.810934686660764,6.398218469619749,189.3987642630018,False
94,164.9756742319987,1.7273675,4165.34724420382,18.68291260499973,1824,1.6733150482177734,7038.5796,3821.0505,0.43781918,1.3408112525939941,3.2477646589279154,5.765421876907348,183.6617355749986,False
95,167.89831462099755,1.7213645,4108.634593756259,21.3377654529977,1824,1.6988638639450073,7038.58,3869.0293,0.4428943,1.365774154663086,3.219882035255432,6.01889172554015,189.2395524450003,False
96,173.2115341610006,1.7228643,4130.386559363252,19.138788207998005,1824,1.6700961589813232,7038.5796,3849.0442,0.47330317,1.3693333864212036,3.2873696088790867,5.665964412689208,192.35394556900064,False
97,184.2617289209993,1.7283922,4058.6279458679646,21.487693797000247,1824,1.6876776218414307,7038.58,3965.124,0.46047163,1.356188416481018,3.3629155874252317,5.673556823730467,205.75308234000113,False
98,166.7705664109999,1.7272358,4058.23507803517,21.465824255999905,1824,1.689756989479065,7038.5796,4012.312,0.43357274,1.3646012544631958,3.4446370124816887,5.932012243270874,188.23986875000264,False
99,173.38200617199982,1.7273463,4053.227155458441,19.09064119300092,1824,1.6987049579620361,7038.5796,4111.2715,0.43372223,1.3864363431930542,3.3790703296661375,5.508758296966552,192.4762078729982,False
100,164.56853263400262,1.7230818,4146.908958450383,18.7124554309994,1824,1.6680660247802734,7038.58,3697.9263,0.43122196,1.376691460609436,3.2174814462661745,5.9653657817840555,183.28419944000052,False
101,179.2546749489993,1.7051787,3971.7867301460874,21.397654144002445,1824,1.6550464630126953,7038.5796,3696.7744,0.42937797,1.367822527885437,3.1798480749130236,5.500423383712768,200.65632597599688,False
102,186.91532549600015,1.7068511,4016.3258874577127,21.554154443001607,1824,1.6468015909194946,7038.5796,3627.8252,0.41163358,1.3404185771942139,3.093979072570801,5.530759944915768,208.47988376399735,False
103,179.49406228000225,1.7216823,4045.3580880257514,21.257866722000472,1824,1.7105313539505005,7038.5796,4233.178,0.43121094,1.417769432067871,3.3115795135498023,5.673474950790405,200.7553461949974,False
104,179.14556038199953,1.7006907,4030.5663419858706,19.061372097999993,1824,1.6664423942565918,7038.58,3999.8777,0.4181707,1.389067530632019,3.245542287826536,5.661022958755493,198.21013438499722,False
105,177.54502405200037,1.7016499,3908.1125069814407,19.55160737299957,1824,1.6630077362060547,7038.58,3850.0613,0.40939465,1.3427708148956299,3.3452277660369862,5.492709875106811,197.10015941799793,False
106,173.18705979399965,1.7045009,3992.88228296369,18.882550565998827,1824,1.6202960014343262,7038.58,3552.6863,0.4674821,1.338059663772583,3.071758341789245,5.496704921722411,192.0781705929985,False
107,165.24001962200055,1.6943961,3953.2292412585984,18.672626669002057,1824,1.720855474472046,7038.5796,4243.645,0.44017595,1.429938793182373,3.2821478843688965,5.376909408569336,183.91586450600153,False
108,167.40585889199792,1.7158289,3979.6388362617927,21.921270347000245,1824,1.644976019859314,7038.58,3549.6663,0.45934293,1.3439342975616455,3.2828666687011707,5.590800609588621,189.3342413620012,False
109,186.69850392700027,1.7118162,3994.505328542378,19.55748269399919,1824,1.6326886415481567,7038.5796,3532.8179,0.48568588,1.343946099281311,3.177602243423462,4.824974269866943,206.2660619269991,False
110,168.75214651299757,1.6918254,3917.8844924470995,18.714852457000234,1824,1.6306865215301514,7038.5796,3476.1777,0.47953066,1.324887990951538,3.1186674833297725,5.4252960777282695,187.47652064900103,False
111,179.25664016800147,1.6964647,3961.3347461894273,19.80286888000046,1824,1.653022289276123,7038.58,3688.3647,0.44792742,1.3416458368301392,3.2070054292678822,5.668312749862668,199.06336534000002,False
112,165.36468669900205,1.6938617,3915.4875165041817,18.840059977999772,1824,1.6419806480407715,7038.58,3806.239,0.42429754,1.320183515548706,3.192906236648559,5.549155750274656,184.21060772400233,False
113,178.14385701900028,1.6855981,3915.7338506423116,20.587050562000513,1824,1.7065702676773071,7038.5796,4004.602,0.39671665,1.3888885974884033,3.385826897621153,5.334548816680907,198.73690472499948,False
114,181.66214138400028,1.6993753,3919.40174450518,21.29836261300079,1824,1.6637040376663208,7038.58,3772.1816,0.43446094,1.330057978630066,3.3662590265274046,5.552983474731445,202.96427566000057,False
115,187.23937739799658,1.6978112,3944.3355310767324,19.05321708200063,1824,1.629804253578186,7038.58,3626.4658,0.4214549,1.3199164867401123,3.232685136795043,5.089113521575926,206.29885571999694,False
116,176.99445741800082,1.6877029,3858.4271284943406,19.19305879500098,1824,1.6288204193115234,7038.58,3573.9,0.4116104,1.338770866394043,3.1407704114913932,5.057681894302365,196.190583091,False
117,172.26412185500158,1.6858754,3898.7448873321646,20.627375546999247,1824,1.6057907342910767,7038.58,3411.2144,0.3966412,1.3300142288208008,3.1622395753860473,4.758854484558098,192.90472003499963,False
118,188.9927425900023,1.6935965,3880.938719788855,21.35651912100002,1824,1.668480396270752,7038.58,3817.1624,0.4571791,1.3544102907180786,3.2562041282653804,5.309561033248901,210.35255462299756,False
119,181.050604611999,1.6764919,3848.855110393994,18.855317724002816,1824,1.6127567291259766,7038.5796,3448.6274,0.45212325,1.32759428024292,3.115815663337707,5.253889141082762,199.909489777001,False
120,175.72741478499665,1.6877085,3882.9639842453207,21.49876533600036,1824,1.6761103868484497,7038.58,3820.2034,0.3868497,1.3804140090942383,3.388719224929809,5.707222995758055,197.23332707100053,False
121,173.51688484799888,1.688092,3856.6172767172666,21.23404566699901,1824,1.6201478242874146,7038.58,3355.0447,0.48390508,1.3203834295272827,3.1267451763153056,5.043164672851561,194.7577410069971,False
122,184.99522993199935,1.7009815,3890.0387852603358,21.148880444001406,1824,1.6254945993423462,7038.5796,3510.7576,0.4106398,1.3346482515335083,3.199150252342222,5.460575914382933,206.14734183199835,False
123,187.90044423699874,1.6832086,3824.603837691429,21.702531603001262,1824,1.6236965656280518,7038.5796,3551.338,0.41068617,1.3150951862335205,3.1526023387908912,5.379663133621214,209.61062099899937,False
124,183.6686646269991,1.6824341,3812.247796265418,21.487630480001826,1824,1.6506272554397583,7038.58,3635.7886,0.39792818,1.3582969903945923,3.3018680334091184,5.483326387405394,205.16006923200257,False
125,178.6095818089998,1.6621891,3766.5224595817626,20.507635439000296,1824,1.6901203393936157,7038.5796,3865.2236,0.389462,1.3784207105636597,3.350086760520935,5.788048944473266,199.12050704799913,False
126,165.9290382429972,1.6807562,3873.100037211254,19.10918772399964,1824,1.6552040576934814,7038.58,3713.4277,0.3976137,1.3212791681289673,3.2545733213424684,5.420046005249011,185.0415163459984,False
127,183.0883172850008,1.677583,3780.4997574440636,21.214695629001653,1824,1.652551293373108,7038.5796,3621.853,0.38752392,1.3282619714736938,3.3157294273376454,5.95262985229492,204.30653486400115,False
128,166.72773166499974,1.6686965,3781.463378580843,19.133848759000102,1824,1.710167407989502,7038.5796,4096.5063,0.41624594,1.3888293504714966,3.442187786102295,5.495645942687988,185.86534707100145,False
129,168.12512680299915,1.673249,3814.1887726188934,21.810440859000664,1824,1.7296098470687866,7038.58,4015.3948,0.38979942,1.383540153503418,3.6088788270950314,6.049287710189819,189.93910498800324,False
130,178.0054850910019,1.6636865,3756.6437162000575,21.51383407600224,1824,1.6210960149765015,7038.58,3498.6277,0.4164782,1.3123880624771118,3.2717230558395385,5.257879009246826,199.52570590100004,False
131,183.05122991400276,1.6684768,3758.1685706491444,21.51806249800211,1824,1.6476361751556396,7038.5796,3725.4976,0.38802835,1.327005386352539,3.2512284755706773,5.626541051864623,204.5725324269988,False
132,187.32479366900225,1.6807725,3820.4991308032018,19.028321247998974,1824,1.7467491626739502,7038.58,4173.6143,0.4005275,1.4258204698562622,3.6037294387817376,5.481053142547606,206.35612685600063,False
133,186.27282892900257,1.6840508,3829.600792461009,21.354255356000067,1824,1.6488879919052124,7038.58,3593.9321,0.40681428,1.3346493244171143,3.302160239219663,5.8694683742523175,207.63049526500254,False
134,173.30363041500095,1.7185243,3817.4407686241025,21.257208892999188,1824,1.6645526885986328,7038.5796,3651.8352,0.42376137,1.3453303575515747,3.287137079238889,5.047611446380614,194.56410455100195,False
135,179.0883385399975,1.7432742,4197.685803938497,19.91531536199909,1824,1.7637135982513428,7038.5796,3673.0884,0.44636843,1.382872462272644,3.6333089828491194,7.63581848144531,199.00732525799685,False
136,183.5667005409996,1.7297652,3926.78051521561,18.79636964599922,1824,1.6925677061080933,7038.5796,3955.26,0.4006389,1.3760489225387573,3.4601297855377195,5.650440778732298,202.3663056789992,False
137,183.11878488000002,1.6854358,3785.66889257116,20.466063707001013,1824,1.6461493968963623,7038.5796,3757.528,0.4100134,1.3357024192810059,3.357952427864072,5.505995292663574,203.58815013999993,False
138,178.39688747999753,1.6723891,3785.765263902985,21.45427746999485,1824,1.6595566272735596,7038.58,3587.2617,0.5066606,1.3316853046417236,3.2158927917480464,5.694870014190673,199.85485607699957,False
139,180.4838725160007,1.6802292,3782.8482085336,19.001598928996827,1824,1.617416501045227,7038.58,3586.3298,0.42419285,1.3212758302688599,3.13480863571167,5.365589351654049,199.48875818500528,False
140,175.03655467300268,1.6657315,3725.424767253671,18.978494351002155,1824,1.6683058738708496,7038.58,3632.5852,0.39570352,1.3665499687194824,3.2802294015884397,5.362457494735718,194.01842519500497,False
141,167.64574561299378,1.6672599,3773.0160426831867,21.631743101999746,1824,1.61770498752594,7038.58,3367.0742,0.43307203,1.3149747848510742,3.1361655473709105,5.253575420379637,189.28081910900073,False
142,170.706372147004,1.6594914,3715.330202813765,20.546026914998947,1824,1.6425498723983765,7038.5796,3644.957,0.37937635,1.3115603923797607,3.2721497774124133,5.623098592758178,191.26255419499648,False
143,169.93943041900638,1.6649556,3766.969201509029,19.7002927479989,1824,1.685707926750183,7038.5796,3820.591,0.39730367,1.3752520084381104,3.3251313209533677,5.6169131851196274,189.6430730619977,False
