epoch,train_time,mean_loss,mean_rmse,val_time,val_num_tuples,val_loss,val_std,val_mse,val_mape,val_median_q_error_50,val_median_q_error_95,val_median_q_error_99,epoch_time,stop_early
31,153.3167504130015,2.0901713,4425.073554859407,17.31749820799996,1824,2.150738000869751,5702.362,4684.5283,0.5049301,1.6325476169586182,4.903877162933347,8.536728630065916,170.64079701099945,False
32,153.8135827119986,2.0899189,4406.419645848422,17.388883036999687,1824,1.9200721979141235,5702.362,4071.1692,0.54917747,1.508955478668213,4.112890672683716,6.475823764801021,171.21209633499893,False
33,154.12471529100003,2.0515065,4335.957378289048,17.539608158000192,1824,1.899813175201416,5702.362,3918.219,0.58299124,1.499643087387085,3.9070105552673313,6.4194096660614,171.67428933600058,False
34,154.32060541699866,2.048053,4345.9989965493105,17.666643092999948,1824,1.9229782819747925,5702.362,3892.4817,0.5403829,1.488265037536621,4.086576366424561,6.639316282272338,171.99733320700034,False
35,155.53768439499981,2.0843647,4435.008614512705,17.428456186000403,1824,1.907119870185852,5702.362,3931.5066,0.58667535,1.4843260049819946,3.953189182281493,6.116324043273925,172.97621105600047,False
36,153.77359932599938,2.031709,4344.090509403886,17.489499781999257,1824,1.9450500011444092,5702.362,4105.6987,0.5377139,1.4919136762619019,4.0665027618408205,6.731708803176869,171.26645938500042,False
37,153.402050961,2.0429332,4322.016504722952,17.194523128000583,1824,1.9690245389938354,5702.362,3901.6853,0.53887635,1.532092809677124,4.104870223999022,7.464050216674803,170.60086074299943,False
38,154.13201227799982,2.0304437,4302.529028070109,17.42946836200099,1824,1.8650124073028564,5702.362,3780.8132,0.5780284,1.4344714879989624,4.0761940479278564,6.643450565338134,171.5713026630001,False
39,153.9692482870014,2.0026124,4253.288958895477,17.344011244000285,1824,2.00834059715271,5702.362,4299.265,0.4978619,1.5717881917953491,4.3203433513641345,6.953296098709102,171.31897173400102,False
40,153.71179173400014,2.0108607,4253.074434964869,17.295948083999974,1824,1.8886237144470215,5702.362,4063.9465,0.50914043,1.4942758083343506,3.7815881252288803,6.341329441070556,171.01487429600093,False
41,152.42860675800148,1.9943614,4282.809623600029,17.313741403999302,1824,1.8625032901763916,5702.362,3691.71,0.653144,1.4783540964126587,3.840106320381164,6.172911453247068,169.74879198300005,False
42,152.97053579099884,1.983975,4195.241098727954,17.489203749999433,1824,1.821481704711914,5702.362,3606.4438,0.579511,1.447616457939148,3.6953896284103376,6.050067892074583,170.472580818001,False
43,153.63140285900045,1.9819427,4195.959838696209,17.576197110000066,1824,1.9327898025512695,5702.362,4077.844,0.487066,1.5079686641693115,3.906201171874999,6.433377103805537,171.21425800500037,False
44,153.3496024800006,2.0651002,4268.480883637013,17.295270329999767,1824,1.8794316053390503,5702.362,3897.1301,0.5112166,1.4553496837615967,3.674861049652099,6.637628688812253,170.65065303499978,False
45,153.11868948700067,1.9943172,4230.484693229124,17.30589980199875,1824,1.8559343814849854,5702.362,3879.7527,0.5110514,1.4589674472808838,3.9380738973617553,6.814384899139394,170.4283207740009,False
46,154.28757134399893,1.9644306,4150.349365595119,17.152224089999436,1824,1.8302363157272339,5702.362,3761.5042,0.53148746,1.4835139513015747,3.525109910964965,5.832081794738764,171.44832024300013,False
47,153.1614384250006,1.9528211,4155.980417982738,17.45618512800138,1824,1.8555504083633423,5702.362,3765.925,0.49024615,1.4620962142944336,3.6494969129562347,6.566679468154906,170.62140261199966,False
48,154.74521638499937,1.945355,4167.708610659543,17.44187283500105,1824,2.0792396068573,5702.362,4426.499,0.48759145,1.6680470705032349,4.457659912109375,8.389578266143797,172.19059756599927,False
49,154.1501653840005,1.9372027,4104.005829968172,17.503184843999406,1824,1.836377501487732,5702.362,3929.3894,0.52608836,1.4666202068328857,3.815616393089294,5.88687702178955,171.65657497699976,False
50,155.50446194899996,1.9354172,4100.019642369003,17.66947601300126,1824,1.8568620681762695,5702.362,3923.8713,0.47205377,1.4692518711090088,3.87780315876007,6.320255918502807,173.17980138400162,False
51,153.87396950499897,1.9088192,4083.8781290825405,17.470661385999847,1824,1.8723485469818115,5702.362,3837.3342,0.5110701,1.4949148893356323,3.9361303329467767,6.354250898361202,171.34806603200013,False
52,154.33899406099954,1.9017373,4028.8193400501086,17.466310768999392,1824,1.784061312675476,5702.362,3527.1418,0.5086441,1.4354214668273926,3.565534949302673,5.954265527725218,171.81226261099982,False
53,155.64315456300028,1.9067259,4047.8658055806463,17.66794524999932,1824,1.7847304344177246,5702.362,3752.6467,0.48371857,1.434059500694275,3.5626614093780495,5.963131895065306,173.32021120099853,False
54,153.933274514,1.915491,4076.6596082512815,17.512298658999498,1824,1.7570034265518188,5702.362,3588.8752,0.5010835,1.4108996391296387,3.5087364196777306,6.129793004989624,171.45509995700013,False
55,153.42097117999947,1.9134859,4021.881145772498,17.433693062999737,1824,1.761284589767456,5702.362,3640.1472,0.5484941,1.4121510982513428,3.6161738872528075,5.838941049575804,170.8583625070005,False
56,154.1758877479988,1.9053605,4036.047943503789,17.562757267000052,1824,1.7538801431655884,5702.362,3516.7588,0.50707924,1.4028620719909668,3.575395011901854,6.173122901916499,171.74760799200158,False
57,154.37184494100075,1.8825341,4012.424939133565,17.149081522000415,1824,1.809145212173462,5702.362,3579.6606,0.5095206,1.4408314228057861,3.5928608417510977,6.276493787765502,171.52479203800067,False
58,153.46603378300097,1.8795199,3957.38018708152,17.91140746400015,1824,1.8657571077346802,5702.362,3818.3665,0.4485297,1.4805775880813599,3.738799023628235,7.562484292984008,171.38470439699995,False
59,154.40022067499922,1.8883073,4034.085438853426,17.45127057799982,1824,1.7639192342758179,5702.362,3635.5422,0.47252005,1.466367483139038,3.483808898925781,6.097723312377929,171.8576833829993,False
60,154.1900635359998,1.8703622,3963.153760750678,17.310215728999538,1824,1.8252676725387573,5702.362,3868.6492,0.47850996,1.5038503408432007,3.6158668041229247,6.203378210067748,171.50400552700012,False
61,154.50308865699844,1.8504603,3922.112229242634,17.425142357000368,1824,1.9341758489608765,5702.362,4006.5452,0.4666517,1.532768726348877,3.83561029434204,6.9837557888031006,171.93138331699993,False
62,155.9416454739985,1.8692466,3981.8399696294055,17.447593118999066,1824,1.7730915546417236,5702.362,3659.655,0.47884426,1.4488601684570312,3.536526179313659,5.525470066070556,173.39492798100036,False
63,155.5029358360007,1.8546934,3929.846936447627,17.26523422900209,1824,1.8225929737091064,5702.362,3695.166,0.4901881,1.5094211101531982,3.476670265197753,6.0547627067565895,172.77510904299925,False
64,153.8635077020008,1.8506252,3892.0643524505517,17.362345589001052,1824,1.766548991203308,5702.362,3660.145,0.460123,1.4349960088729858,3.5083339929580677,5.775786275863647,171.22972629500146,False
65,154.48352800099747,1.8512866,3940.7594519180143,17.297547803998896,1824,1.755911946296692,5702.362,3499.7896,0.48953697,1.43490731716156,3.3698451757431007,5.752828016281127,171.79014654300045,False
66,154.6649363559991,1.8491813,3921.0487492017273,17.628730415002792,1824,1.7293121814727783,5702.362,3431.557,0.5192991,1.3893741369247437,3.531014490127563,6.404767217636108,172.30310174799888,False
67,155.33632298199882,1.8516784,3864.8459256300825,17.423032015998615,1824,1.7897670269012451,5702.362,3709.4363,0.4540351,1.4678730964660645,3.7905822277069086,6.788093557357786,172.76242511300006,False
68,153.38836430199808,1.8350016,3877.6226171437834,17.441508334999526,1824,1.8847538232803345,5702.362,3956.7913,0.446099,1.531477451324463,3.838667845726013,6.574159946441649,170.8370131519987,False
69,153.51187196599858,1.8697275,3953.029488123579,18.00437810600124,1824,1.8595302104949951,5702.362,3916.9072,0.46106818,1.4786560535430908,3.7569137334823575,6.496283836364743,171.519477206999,False
70,153.46010839500013,1.8185731,3882.362574147015,17.46720117299992,1824,1.801695466041565,5702.362,3649.526,0.49141437,1.4648947715759277,3.594000768661497,5.707913455963134,170.93086007500096,False
71,154.2634984920005,1.8268226,3867.1358487288753,17.203935630997876,1824,1.7773972749710083,5702.362,3496.8203,0.47656685,1.451223611831665,3.385763764381408,5.970061798095703,171.47078522800075,False
72,152.42462630000227,1.810453,3843.951592371584,17.39696396799991,1824,1.7772040367126465,5702.362,3807.1033,0.44912142,1.4503756761550903,3.583936858177185,6.474869327545165,169.82553437100069,False
73,154.34490358599942,1.8100414,3824.0718712161342,17.279016155000136,1824,1.8114511966705322,5702.362,3681.0461,0.48948798,1.4411756992340088,3.7351791620254495,6.081943397521972,171.62790191000022,False
74,153.31849773499926,1.8240746,3802.6701166666057,17.16708284500055,1824,1.8934202194213867,5702.362,3746.1482,0.45897374,1.5040431022644043,3.9527167797088625,7.045592098236081,170.48898675300006,False
75,152.5639736080011,1.813737,3796.8814173210762,17.27792419400066,1824,1.728613018989563,5702.362,3511.0444,0.49492785,1.409633755683899,3.4526771783828734,5.607400846481322,169.84572716800176,False
76,153.57296575600049,1.8022219,3770.0463304228833,17.502572478999355,1824,1.8124638795852661,5702.362,3789.3245,0.44549394,1.481549859046936,3.5749323129653927,7.025634918212889,171.0818778330031,False
77,154.29822549500022,1.8180859,3838.8904788159984,17.795455301999027,1824,1.702056646347046,5702.362,3274.2307,0.5186698,1.390390157699585,3.421136593818664,5.899929695129394,172.09933018499942,False
78,155.4614185089995,1.8198568,3779.851675401155,17.19866410100076,1824,1.7515779733657837,5702.362,3556.0237,0.4619,1.4345721006393433,3.4842489719390866,6.132174129486084,172.66391613499945,False
79,154.2080059910004,1.80131,3807.029356622764,18.717161697997653,1824,1.8794395923614502,5702.362,3896.481,0.45642,1.5651692152023315,3.725014066696167,6.997642784118648,172.92891224400228,False
80,155.06409388999964,1.828,3814.397204543599,17.34683794800003,1824,1.7792041301727295,5702.362,3598.4377,0.55560637,1.4508758783340454,3.5346926689147913,6.662441024780272,172.41555268600132,False
81,154.29402121699968,1.8175727,3838.971626504426,17.712238190997596,1824,1.9767241477966309,5702.362,4387.238,0.4638395,1.6179410219192505,3.952490377426147,7.49616262435913,172.0101955379978,False
82,153.56040565100193,1.7948877,3758.9568701647986,17.474143686999014,1824,1.7644306421279907,5702.362,3522.3857,0.47661027,1.4443004131317139,3.5542046785354615,6.396210918426512,171.03812110299987,False
83,153.19035623600212,1.8872463,3896.934005053834,17.40665868599899,1824,1.8083734512329102,5702.362,3670.9363,0.49067366,1.4950852394104004,3.7055436849594083,6.221209325790404,170.60024419699766,False
84,153.3578135860007,1.8115498,3821.0573511328503,17.327937337002368,1824,1.7796677350997925,5702.362,3722.8904,0.45352277,1.4582535028457642,3.5043268680572504,5.644336767196654,170.68913331799922,False
85,154.60173211800065,1.7960688,3780.320479959198,17.37502520199996,1824,1.723633050918579,5702.362,3491.0764,0.4555883,1.415846347808838,3.517979669570922,5.28157678604126,171.98259995400076,False
86,152.86951561300157,1.7799376,3774.9567178024204,17.459154675001628,1824,1.8564245700836182,5702.362,3904.0657,0.43335736,1.5450993776321411,3.67391173839569,6.5877042007446285,170.33458264699948,False
87,154.75297722499818,1.8028445,3780.5037643842506,17.62787777000267,1824,1.796753168106079,5702.362,3660.6416,0.49331525,1.4826068878173828,3.469859433174131,6.082522573471068,172.38442173799922,False
88,155.25638611700197,1.8002819,3765.8024124800995,17.72117885699845,1824,1.81915283203125,5702.362,3944.2014,0.46027806,1.4807732105255127,3.6627957820892334,5.758107528686523,172.98121803699905,False
89,155.8406071390018,1.7825389,3715.3389657394823,17.772159807998833,1824,1.764599084854126,5702.362,3737.183,0.42453116,1.4363430738449097,3.519745874404907,6.469889984130855,173.61939173700011,False
90,156.22276958300063,1.7749157,3739.1689812130257,17.66584582699943,1824,1.7578095197677612,5702.362,3549.0454,0.4489154,1.488466739654541,3.4454494237899773,6.05845299720764,173.8925796709991,False
91,153.68222727299872,1.7786983,3708.396080407517,17.509573352999723,1824,1.7194013595581055,5702.362,3429.5532,0.47705844,1.4378416538238525,3.3686765909194927,6.364998636245726,171.19808597800147,False
92,154.74698469899886,1.7960153,3765.2114826077186,17.215956428997742,1824,1.7138698101043701,5702.362,3489.4683,0.43499437,1.4093375205993652,3.5075846910476676,6.094672822952267,171.96729552499892,False
93,152.88979091999863,1.7743436,3677.204928379687,17.21282573099961,1824,1.745321273803711,5702.362,3549.615,0.43335113,1.453803539276123,3.476494479179381,6.32581892967224,170.10582180799975,False
94,153.8920080630014,1.7736553,3725.551743940993,17.454595322000387,1824,1.7663654088974,5702.362,3656.4011,0.44165793,1.4789403676986694,3.409805536270141,5.84955528259277,171.34977041099773,False
95,153.7134647439998,1.7746693,3683.9787514766585,17.608299591000105,1824,1.765756607055664,5702.362,3698.8708,0.42762998,1.4407463073730469,3.5529679298400874,6.122322874069212,171.32541137600128,False
96,154.0733276309984,1.7666922,3691.3669415634886,17.461958233001496,1824,1.8268367052078247,5702.362,3621.956,0.4711843,1.5265390872955322,3.529678368568419,6.463120069503783,171.5386314060015,False
97,155.5455328450007,1.773868,3685.3245169178135,17.549561497002287,1824,1.6981825828552246,5702.362,3554.1013,0.4580566,1.432826280593872,3.2873656988143902,5.43543018341064,173.10170983699936,False
98,153.81398147199798,1.7734854,3736.9362007202167,17.71968298900174,1824,1.7821317911148071,5702.362,3667.8572,0.43432173,1.501219630241394,3.580177354812622,6.449470500946044,171.53675593200023,False
99,154.1758073460005,1.7602181,3691.6185958603814,17.645606104000763,1824,1.678815245628357,5702.362,3271.7932,0.4646537,1.38835871219635,3.278267431259154,6.34833065986633,171.83400553499814,False
100,153.03337820900197,1.7665265,3671.3989787123323,17.33522699400055,1824,1.7545369863510132,5702.362,3491.6104,0.46760592,1.4201068878173828,3.406208395957944,6.170287351608274,170.37176068400004,False
101,153.85414524299995,1.7715956,3663.484338085879,17.768397707997792,1824,1.7776557207107544,5702.362,3761.2534,0.44153264,1.4666905403137207,3.662555074691771,5.724168348312374,171.62583742900097,False
102,156.10653531500066,1.759382,3689.21012573077,17.297811758002354,1824,1.7750334739685059,5702.362,3545.69,0.43205333,1.4495174884796143,3.582860994338989,6.390400323867793,173.40803128999687,False
103,154.49504663500193,1.7619795,3641.4897725943306,17.38903215499886,1824,1.7816005945205688,5702.362,3710.0093,0.42610648,1.471604347229004,3.5078150749206536,5.629854688644404,171.88759908599968,False
104,155.23192488600034,1.7609527,3679.593875183374,17.17700444000002,1824,1.7774782180786133,5702.362,3611.917,0.46077824,1.4948959350585938,3.481452488899228,6.05317269325256,172.41212532099962,False
105,153.59443044600266,1.7734836,3683.3625122769004,17.509954388999176,1824,1.9900881052017212,5702.362,4174.727,0.48275504,1.6515285968780518,4.055722522735593,6.79099754333495,171.10819011700005,False
106,153.51911458800168,1.7567893,3616.6832138075033,17.573676505999174,1824,1.7024198770523071,5702.362,3305.058,0.48279068,1.3843899965286255,3.376266741752624,5.194447336196899,171.10232824700142,False
107,153.07209908699951,1.750825,3627.2305821357068,17.43598483599999,1824,1.703083872795105,5702.362,3608.3948,0.43766713,1.412266731262207,3.451567649841308,5.228291501998901,170.5113627540013,False
108,153.19278363600097,1.7411342,3616.0836978954358,17.384760103999724,1824,1.7075834274291992,5702.362,3464.1858,0.43691787,1.3573319911956787,3.4432714700698837,6.169922790527342,170.58526587499728,False
109,154.42162488900067,1.7586179,3669.9655863464573,17.55261708299804,1824,1.8741236925125122,5702.362,3911.7136,0.4647045,1.568982720375061,3.5651092529296844,6.24941556930542,171.97762045099807,False
110,153.95126169099967,1.7656168,3673.5558340889697,17.667267011001968,1824,1.7187978029251099,5702.362,3358.5718,0.5055023,1.3707300424575806,3.466516661643982,5.918028450012206,171.62182437700176,False
111,154.1204466320014,1.750421,3625.214390760274,17.56130044800011,1824,1.6605725288391113,5702.362,3217.9668,0.4748019,1.3367063999176025,3.3339465618133515,6.048404960632324,171.69016098700013,False
112,155.95298288100093,1.7537156,3676.503117014667,17.39761182700022,1824,1.7724822759628296,5702.362,3662.7764,0.46533307,1.4598098993301392,3.5098744869232177,5.969721450805663,173.35426694800117,False
113,154.02537387800112,1.760803,3611.322688316964,17.45522193200304,1824,1.6890382766723633,5702.362,3302.0388,0.46671024,1.4111855030059814,3.2473111629486056,5.506452169418335,171.48733705799896,False
114,153.18883413599906,1.750615,3635.03841133635,17.311303059999773,1824,1.6845635175704956,5702.362,3414.8572,0.43584627,1.3982815742492676,3.2492647409439086,5.7462967681884765,170.50401373699788,False
115,153.89775723999992,1.7409847,3562.758934295977,17.40108187399892,1824,1.7468221187591553,5702.362,3655.2334,0.41687945,1.4447048902511597,3.573580932617185,6.474608726501461,171.3051034150012,False
116,153.68053668100038,1.7504891,3595.653750258559,17.257784739998897,1824,1.8495168685913086,5702.362,3726.7715,0.45757416,1.543343424797058,3.657750391960143,6.449342060089109,170.94187598400094,False
117,155.2000221369999,1.7535511,3647.631005431958,17.253281549998064,1824,1.8609058856964111,5702.362,3962.8242,0.44120166,1.5076501369476318,3.762912940979003,7.150209331512446,172.45647656000074,False
118,153.5620161299994,1.7569278,3609.10288061231,17.437009094999667,1824,1.7260969877243042,5702.362,3336.8472,0.45236838,1.3824410438537598,3.179366397857663,5.313247470855711,171.0055299980013,False
119,153.5340328420025,1.7562847,3609.7617761369033,17.25161633099924,1824,1.732038140296936,5702.362,3498.9595,0.42858937,1.445122480392456,3.3303148984909057,5.7223009204864494,170.78915878599946,False
120,154.0206844730019,1.7470421,3585.976034483788,17.404487700001482,1824,1.644992709159851,5702.362,3148.028,0.44383335,1.3645483255386353,3.2057368755340567,5.352970829010004,171.43170437300068,False
121,153.6793169299999,1.7435143,3630.2731762274175,17.253697243002534,1824,1.8545756340026855,5702.362,4056.615,0.43499413,1.540195107460022,3.7317596197128275,6.521627531051635,170.93658568499814,False
122,154.4530098389987,1.7278495,3594.7780332976777,17.41535498400117,1824,1.715968370437622,5702.362,3259.1772,0.48356748,1.4124207496643066,3.3236543178558318,5.645760002136231,171.8714732869994,False
123,153.5592075780005,1.739625,3640.8457015455183,17.575156763999985,1824,1.744979739189148,5702.362,3680.5303,0.44084126,1.4443484544754028,3.405785632133483,5.925939636230469,171.13755917099843,False
124,154.84722297999906,1.7521809,3679.447619279514,17.32103093200203,1824,1.6759445667266846,5702.362,3295.9375,0.47717205,1.3719674348831177,3.2626566171646103,5.837583694458006,172.17197848799697,False
125,154.49749511399932,1.7350668,3620.2063193217855,17.34155984100289,1824,1.8264923095703125,5702.362,3748.2212,0.43153372,1.5111477375030518,3.6290499210357656,6.396042127609252,171.84225874500044,False
126,154.01699799299968,1.7366852,3584.932690292655,17.573841457997332,1824,1.7758897542953491,5702.362,3685.7073,0.4212916,1.4380847215652466,3.3327130794525126,5.897909822463988,171.59389178499987,False
127,154.07597942900247,1.7482488,3582.05024098228,17.6645789710019,1824,1.7337801456451416,5702.362,3587.16,0.43309066,1.45417320728302,3.395142865180969,5.8219431972503655,171.7438712559997,False
128,154.3438722969986,1.7276634,3608.6228445434404,17.495341736997943,1824,1.7756463289260864,5702.362,3360.83,0.47320557,1.4435714483261108,3.485650444030761,6.126134567260739,171.84246869900016,False
129,154.03008616200168,1.726706,3588.878500923534,17.431004218000453,1824,1.736509919166565,5702.362,3362.991,0.44317803,1.3807011842727661,3.6481455564498892,7.206606702804564,171.46446599800038,False
130,154.70958996400077,1.7158422,3558.8131107706354,17.559315800997865,1824,1.7376205921173096,5702.362,3315.1406,0.49015626,1.4131534099578857,3.4194416046142573,6.546317205429075,172.2721490790027,False
131,153.93405868899936,1.7190838,3541.705372167976,17.610934873002407,1824,1.7377883195877075,5702.362,3498.216,0.4521636,1.4394491910934448,3.3593190908432,6.378006963729857,171.548231752,False
132,153.25338623399875,1.7465861,3604.5816608965065,17.33730447900234,1824,1.7191112041473389,5702.362,3379.3325,0.43706354,1.4295862913131714,3.3101068258285506,5.769078283309937,170.59371581600135,False
133,153.5292425860025,1.7191434,3530.340967471628,17.19447046500136,1824,1.752742052078247,5702.362,3635.9548,0.4292842,1.4285991191864014,3.5256635665893525,6.004421997070311,170.72673771900008,False
134,152.52450909300023,1.7313232,3547.825202635589,17.261621479003225,1824,1.6741026639938354,5702.362,3159.7754,0.49294272,1.3473072052001953,3.148173308372497,5.620670509338377,169.79295295400152,False
135,153.76339566399838,1.7308053,3579.214613822668,17.482257712003047,1824,1.6772714853286743,5702.362,3302.1943,0.4486791,1.3990708589553833,3.2890950202941895,5.561161155700682,171.2489508990002,False
136,154.27010736900047,1.7359928,3522.6326396529425,17.59685245500077,1824,1.6981897354125977,5702.362,3288.1018,0.49242526,1.4012527465820312,3.3460925102233885,6.090743608474729,171.87011150300168,False
137,154.0493085650014,1.7219818,3525.8571870169453,17.408034599997336,1824,1.709858775138855,5702.362,3364.9553,0.42012164,1.4266090393066406,3.244728708267211,5.437769460678097,171.46038424700237,False
138,153.11972631699973,1.7321259,3599.244003499975,17.267914545001986,1824,1.709794044494629,5702.362,3238.055,0.45757124,1.3557219505310059,3.2508362770080517,6.016914930343627,170.3906648739976,False
139,152.5938313789993,1.7243317,3549.403298886069,17.511158083001646,1824,1.770348072052002,5702.362,3442.7617,0.43840626,1.417283535003662,3.1627481698989865,5.941780605316161,170.10819628800164,False
140,154.42815148199952,1.754696,3611.326255571143,17.671638010997412,1824,1.7603678703308105,5702.362,3632.318,0.41550082,1.4714642763137817,3.398090410232542,6.945909137725828,172.1080136319979,False
141,155.3713317210022,1.7346565,3613.066564893795,17.4731943600018,1824,1.7125449180603027,5702.362,3341.877,0.4235665,1.3905404806137085,3.244280767440795,5.758012542724602,172.84783932899882,False
142,153.80212996000046,1.7192717,3564.763092261593,17.38213237799937,1824,1.671647548675537,5702.362,3264.8972,0.4747996,1.3711133003234863,3.219415259361266,5.9036955642700155,171.18748486599725,False
143,154.42437185900053,1.7234437,3578.624482734601,17.404767593001452,1824,1.747596263885498,5702.362,3368.7842,0.44803694,1.4221497774124146,3.3426141262054427,6.275280046463012,171.83221383300042,False
